age,gender,Eastern,Japan,Samurai,Funky,Nature,Western,Space,Mystery,Puzzle,Art
38,Female,96,100,57,33,79,67,96,87,70,39
15,Female,36,75,87,69,74,65,91,24,45,91
37,Female,77,32,95,34,99,52,16,88,78,79
35,Male,40,96,91,89,79,28,93,99,49,21
26,Male,20,98,78,80,78,63,92,30,23,90
23,Female,88,23,42,48,72,67,85,86,62,90
28,Female,60,12,9,85,95,19,64,86,81,87
20,Female,81,54,52,52,82,1,100,66,53,71
31,Male,77,55,77,21,85,8,97,11,13,98
22,Female,98,64,42,92,94,67,63,60,54,93
37,Female,27,18,45,90,89,7,91,90,99,76
39,Female,28,18,15,2,85,7,9,83,93,17
39,Male,24,95,100,67,33,35,97,26,64,83
26,Male,3,66,76,6,76,99,77,46,89,48
32,Male,97,34,86,41,81,37,79,23,63,93
21,Male,17,34,29,52,81,2,84,12,89,84
36,Female,54,86,54,1,88,90,3,94,96,70
20,Female,96,8,29,73,70,57,49,18,95,74
16,Male,21,96,21,43,50,41,78,52,37,98
21,Female,87,58,80,61,93,97,12,17,68,86
20,Male,61,50,48,93,74,5,95,16,53,21
16,Female,24,54,20,89,89,47,71,19,48,98
32,Female,61,88,100,56,86,46,41,71,99,86
40,Female,87,5,34,64,77,61,84,88,80,72
37,Female,30,81,30,2,95,84,48,72,96,50
38,Female,69,42,46,92,73,54,37,89,73,54
37,Male,31,18,65,24,57,39,20,75,15,9
25,Female,83,16,64,62,98,7,56,30,93,76
24,Male,40,43,85,51,84,89,99,64,85,49
39,Female,85,76,89,96,74,3,79,100,70,80
33,Male,16,91,85,33,87,44,99,58,68,84
38,Female,51,25,4,68,72,17,11,98,84,7
33,Female,91,22,45,15,90,22,35,91,77,85
27,Male,65,12,74,90,77,5,83,54,90,4
26,Male,16,97,70,94,82,85,89,1,66,5
40,Male,55,71,57,71,64,58,42,39,12,15
40,Female,68,56,66,72,94,22,99,79,91,30
16,Female,91,97,97,97,86,40,44,60,34,72
17,Female,83,76,40,24,84,41,49,20,97,79
35,Male,46,26,88,9,100,23,80,53,80,41
34,Female,3,42,25,22,87,19,96,98,89,90
16,Female,14,4,18,64,89,87,53,63,17,83
26,Male,84,100,94,68,89,16,89,34,60,21
32,Male,75,37,73,60,79,11,87,100,31,72
39,Female,11,95,5,11,88,26,79,96,70,42
30,Male,61,22,86,26,83,1,87,12,80,26
27,Female,52,30,26,40,87,91,87,16,85,74
23,Male,14,66,63,71,70,6,71,31,5,73
26,Female,25,5,65,70,83,96,3,63,91,91
25,Female,75,77,57,84,92,7,83,78,77,95
36,Male,24,45,11,29,27,22,59,17,87,94
15,Male,21,20,99,78,20,62,93,57,82,65
31,Male,38,89,74,55,89,53,89,65,28,51
23,Female,70,15,11,62,74,2,81,30,14,73
25,Female,78,55,6,52,85,55,41,34,78,76
15,Female,100,74,38,10,76,48,95,12,75,95
35,Male,66,89,89,78,99,84,96,24,27,46
36,Male,68,63,30,11,22,49,3,98,43,28
16,Male,42,5,77,41,84,17,45,90,18,56
30,Female,5,66,3,91,70,1,64,99,77,75
23,Female,84,68,26,58,89,34,96,75,59,88
31,Male,82,84,87,96,80,75,71,9,12,92
25,Female,90,39,37,2,85,59,87,6,88,81
15,Female,65,83,15,70,93,74,17,98,1,85
33,Male,14,91,87,8,85,48,77,54,50,50
37,Male,87,44,66,52,91,79,71,39,18,74
40,Male,98,82,44,48,98,45,75,1,13,39
40,Female,76,40,87,9,83,21,93,92,87,91
15,Male,89,97,30,83,5,29,18,23,84,1
27,Male,100,88,80,87,76,35,90,36,95,72
26,Female,89,3,1,14,78,35,69,85,70,74
21,Female,70,83,35,56,94,62,36,57,61,87
33,Female,39,62,10,4,73,1,43,75,84,11
32,Female,64,91,66,88,93,40,37,74,74,44
36,Male,55,99,46,29,48,59,55,100,66,82
28,Female,14,55,43,84,87,12,28,1,75,75
31,Female,5,67,73,8,87,66,96,77,88,76
25,Male,12,91,41,43,78,76,81,40,78,11
29,Female,76,97,88,40,93,77,93,16,76,76
29,Male,9,8,93,21,98,51,79,4,60,67
24,Female,73,6,22,78,92,55,51,56,74,96
27,Male,63,67,91,41,73,20,77,49,59,7
29,Female,67,55,76,42,91,26,89,86,75,90
36,Male,88,54,42,56,3,18,19,53,47,65
32,Male,57,7,99,6,81,82,78,3,1,22
24,Male,27,94,77,23,85,98,100,13,67,25
20,Male,83,70,83,64,87,82,88,85,11,22
38,Female,79,31,25,33,75,16,15,100,92,86
19,Male,61,98,77,32,95,17,75,58,31,76
16,Female,1,8,38,4,89,45,86,67,62,86
33,Female,83,69,71,58,73,22,24,83,70,35
15,Male,76,46,50,18,57,15,95,35,43,92
29,Male,36,11,81,93,75,45,99,70,7,10
19,Female,81,87,90,21,85,34,82,77,34,78
17,Female,34,6,26,6,76,56,24,39,69,88
25,Female,87,51,4,72,97,70,59,13,71,86
19,Female,72,92,99,91,92,79,27,14,96,94
18,Female,84,91,9,16,73,11,70,94,60,96
21,Male,29,85,38,13,97,42,88,91,25,20
39,Male,17,24,39,5,11,99,51,18,65,7
31,Female,60,36,79,25,88,98,10,99,74,34
24,Male,9,10,4,75,80,100,88,53,71,54
21,Male,77,30,16,76,73,37,94,60,10,45
27,Female,87,14,65,41,98,26,79,64,99,78
18,Male,14,78,20,17,43,80,63,24,48,15
17,Female,85,59,63,49,76,66,10,84,94,98
27,Male,61,78,79,33,98,9,77,79,92,98
33,Female,31,41,54,70,83,32,42,80,84,60
32,Female,56,45,23,44,84,22,56,99,92,36
31,Male,17,83,92,91,71,10,96,62,35,84
29,Female,74,47,73,28,95,96,30,82,81,98
22,Female,86,69,72,97,85,54,73,65,46,99
39,Female,67,25,37,54,99,37,89,88,72,77
29,Female,65,84,23,11,71,49,34,32,97,83
24,Male,4,37,54,48,78,23,85,39,55,52
19,Female,99,66,27,64,87,70,67,91,24,94
22,Male,46,20,79,54,78,15,79,23,76,71
19,Male,57,73,84,82,84,28,53,20,8,44
27,Female,75,34,29,18,88,94,66,15,71,92
23,Female,93,24,40,83,90,98,44,50,85,78
36,Female,67,98,63,15,83,73,34,87,75,88
39,Female,72,10,82,80,81,41,31,87,79,80
23,Female,86,72,25,37,96,48,46,89,52,86
34,Female,60,6,50,15,92,72,82,78,87,93
17,Male,81,31,39,86,1,22,77,71,11,47
30,Female,13,4,3,21,83,89,33,93,90,96
36,Male,26,74,51,24,47,28,52,37,41,42
37,Female,39,2,39,81,73,92,76,77,91,88
37,Male,62,95,99,70,64,16,83,36,92,77
17,Male,89,42,21,84,64,82,83,38,50,32
29,Female,73,73,8,48,81,50,85,71,91,98
16,Male,39,64,11,20,50,67,62,23,78,97
18,Male,34,97,48,54,41,69,55,18,83,13
32,Female,95,19,83,15,80,60,86,98,79,60
35,Male,73,92,78,52,87,30,85,3,50,64
29,Male,20,67,81,63,71,91,72,2,83,43
37,Male,44,63,11,58,38,28,78,83,13,19
19,Male,13,12,24,36,4,18,16,59,49,45
20,Male,49,33,58,51,79,31,72,3,37,11
26,Female,30,19,73,33,89,98,84,29,71,83
15,Female,53,86,59,56,82,99,37,88,75,73
18,Female,95,55,53,91,82,62,66,80,96,85
32,Male,85,86,83,98,94,67,100,75,35,51
34,Male,84,81,75,77,73,66,73,51,47,53
19,Female,100,96,78,79,93,23,12,16,76,83
36,Male,69,43,97,98,54,37,7,59,17,69
38,Female,33,42,100,82,72,57,51,78,73,70
17,Male,32,11,4,1,51,88,76,26,35,3
31,Female,92,39,79,71,76,50,92,85,81,80
16,Female,89,13,73,37,96,40,3,19,57,81
21,Female,86,44,76,61,91,25,94,18,44,70
18,Male,86,60,38,63,67,66,33,49,93,76
33,Male,30,44,97,69,97,23,75,41,81,93
17,Female,32,98,40,41,97,91,20,37,70,97
37,Male,51,78,51,22,53,96,37,78,80,41
16,Male,20,7,92,22,32,99,24,21,59,21
19,Male,41,48,26,31,5,29,96,91,72,61
23,Male,88,40,7,20,81,24,88,70,28,41
28,Male,2,54,81,73,84,65,93,19,83,39
40,Female,61,33,71,100,91,73,9,96,84,60
16,Male,56,60,20,79,56,47,96,8,52,88
37,Female,57,84,89,75,90,12,29,71,72,81
33,Male,40,50,89,15,84,18,83,70,27,38
36,Female,49,47,78,41,96,51,72,95,95,76
35,Male,57,33,84,39,98,47,99,68,5,50
24,Male,46,78,35,80,82,49,73,71,9,26
26,Male,76,10,71,7,72,84,94,12,50,31
40,Male,26,87,33,100,62,32,80,74,4,42
40,Female,42,37,88,61,88,67,86,97,70,87
35,Male,75,2,87,65,88,41,84,22,67,26
36,Female,49,94,59,40,80,25,79,100,97,41
16,Female,78,57,57,39,72,29,11,41,17,87
33,Male,53,28,91,44,95,77,98,65,80,16
23,Male,70,46,22,96,78,18,87,62,93,2
34,Male,75,57,89,49,89,62,93,14,31,37
26,Female,68,5,81,2,75,19,4,29,86,78
16,Female,97,99,22,39,92,62,25,59,7,86
15,Female,39,86,90,3,82,11,63,85,91,73
21,Male,69,29,37,99,92,6,97,46,63,55
30,Male,99,69,75,93,97,31,81,30,49,23
35,Male,10,86,82,49,78,82,70,59,44,68
29,Male,50,77,85,1,100,56,92,90,34,56
16,Female,53,55,78,1,100,56,8,81,45,70
32,Female,70,100,75,10,79,95,26,73,87,64
22,Male,53,52,24,37,92,28,97,92,5,52
17,Female,21,30,89,33,94,87,21,10,48,96
15,Female,20,42,85,57,98,37,53,67,96,98
39,Male,87,92,34,38,65,97,8,70,30,53
27,Female,6,26,74,71,84,24,24,9,85,96
34,Male,56,82,85,44,83,66,71,47,94,45
31,Female,41,36,92,66,82,13,70,73,71,42
28,Female,40,70,55,91,95,91,2,83,100,94
37,Female,84,10,95,18,81,36,19,78,75,60
33,Male,83,80,87,19,86,74,82,2,82,28
34,Male,53,97,79,19,89,45,80,56,73,1
20,Female,92,20,39,56,100,93,96,61,91,83
17,Female,37,24,90,70,99,10,24,97,84,81
23,Female,92,60,78,11,78,5,16,13,59,94
21,Male,63,24,77,32,97,15,77,6,47,89
38,Male,62,3,78,78,44,73,83,50,57,45
29,Female,11,83,43,66,72,49,78,90,98,94
28,Female,19,29,52,40,73,26,13,1,73,87
18,Male,59,89,78,95,66,29,89,79,77,99
18,Male,75,7,74,53,72,3,38,12,72,73
24,Female,73,16,60,27,93,72,8,93,30,87
15,Female,96,74,97,12,95,50,1,90,63,97
30,Male,36,37,89,71,97,68,99,5,39,97
22,Female,74,87,94,52,93,82,41,8,82,87
30,Female,55,71,9,55,74,30,76,83,85,77
18,Female,95,39,13,15,75,19,36,87,93,98
26,Female,39,97,46,3,86,60,99,14,75,96
36,Male,67,58,4,98,10,49,19,41,62,14
25,Male,60,83,48,8,76,94,81,45,65,98
24,Female,96,48,9,11,89,46,62,59,88,96
22,Female,95,21,96,57,72,52,66,3,91,84
38,Female,20,3,98,47,88,31,63,92,80,77
25,Male,71,98,99,92,75,90,100,86,33,5
24,Male,40,67,34,28,76,16,90,43,68,68
18,Male,87,65,78,69,57,72,86,11,24,23
18,Male,74,84,12,56,22,32,20,11,45,43
33,Male,86,7,81,37,81,99,82,16,97,99
27,Male,29,80,79,88,90,44,87,11,89,43
34,Female,64,32,16,76,99,53,34,87,86,8
16,Female,84,75,78,28,84,18,12,19,96,91
28,Male,12,62,85,40,88,13,78,50,40,28
22,Female,94,83,70,69,88,58,66,5,11,94
22,Male,94,86,94,26,85,88,94,4,17,91
23,Male,49,50,83,44,82,91,83,89,47,4
15,Female,24,7,38,56,84,69,5,26,11,71
28,Male,4,64,78,80,89,94,88,42,17,46
39,Male,84,45,92,16,1,3,30,87,32,80
36,Male,92,89,82,50,35,44,34,33,52,25
31,Male,13,23,92,100,86,61,74,7,10,2
21,Female,100,39,56,50,94,30,81,30,68,94
26,Male,20,84,83,62,94,34,82,45,75,60
33,Male,17,3,86,69,90,32,81,24,36,23
27,Female,46,91,89,68,80,76,40,81,100,83
19,Female,97,86,39,86,75,53,19,88,9,81
27,Female,38,81,67,84,87,20,8,46,79,94
33,Female,32,72,67,40,85,39,80,83,73,100
30,Male,10,78,77,67,90,45,71,90,74,78
21,Male,25,43,40,33,73,78,96,11,70,52
20,Male,4,76,93,32,80,71,92,93,19,67
30,Male,87,74,85,32,70,5,94,31,81,69
33,Male,8,96,79,5,85,38,91,47,33,95
35,Female,45,96,67,19,93,67,1,90,85,97
25,Female,74,27,4,1,78,21,37,87,72,90
32,Male,71,98,82,69,86,99,77,53,46,59
34,Male,34,72,82,14,77,19,79,16,70,12
25,Female,97,25,78,28,88,11,46,74,85,90
21,Female,93,82,47,73,100,51,59,4,14,80
25,Male,3,29,80,100,95,20,88,96,51,64
34,Male,15,60,95,52,77,30,88,33,79,11
38,Male,94,71,19,17,18,19,34,90,89,63
30,Female,75,60,61,86,93,74,81,73,100,95
34,Male,48,18,95,97,75,5,97,44,20,5
18,Male,58,90,4,54,89,65,56,91,75,92
23,Male,43,58,100,88,72,65,98,53,9,31
28,Male,55,50,80,23,90,94,70,58,2,61
17,Female,59,44,20,20,95,24,47,56,80,70
27,Male,72,97,84,29,76,78,96,4,42,15
32,Male,24,24,86,14,76,39,73,35,29,42
32,Male,88,14,70,64,80,8,79,79,78,34
20,Female,77,78,94,77,79,58,3,28,39,81
27,Female,10,14,47,70,90,86,53,1,84,78
30,Female,23,1,47,97,70,34,85,100,77,84
31,Male,25,7,80,29,93,69,80,6,83,74
31,Female,61,54,97,35,72,44,93,89,84,74
26,Male,25,48,72,89,76,76,96,9,17,52
15,Male,95,34,38,29,85,79,63,97,97,37
16,Female,44,15,52,75,89,54,63,16,5,99
16,Male,77,29,41,10,69,81,83,73,14,45
16,Female,55,67,83,62,79,42,5,77,44,100
32,Female,78,47,42,37,97,64,21,95,76,37
40,Male,84,62,63,47,18,17,56,83,29,78
15,Male,85,4,78,21,66,40,87,23,85,2
25,Male,85,12,85,97,79,48,99,6,78,77
23,Male,6,85,38,53,80,39,73,4,92,20
35,Male,81,57,100,16,79,61,82,30,84,23
20,Female,83,59,35,91,92,89,54,76,18,85
37,Male,52,59,93,44,18,88,28,22,24,24
27,Male,95,60,96,83,79,21,85,54,80,37
21,Male,99,5,67,10,76,75,83,37,61,16
26,Male,24,22,76,29,86,29,75,19,30,99
37,Male,63,81,58,94,33,93,57,42,80,34
29,Male,46,46,94,67,81,50,70,27,81,27
34,Female,38,35,79,23,97,85,1,74,74,3
30,Female,65,27,75,96,74,11,77,81,74,95
24,Male,19,83,22,72,80,15,74,51,96,52
26,Female,6,6,12,91,71,85,94,72,83,84
21,Male,56,69,92,53,85,63,77,4,14,71
21,Female,95,17,58,58,85,100,2,35,83,90
15,Male,60,90,51,33,77,36,90,40,92,59
20,Male,43,95,60,54,95,72,72,79,23,50
24,Female,79,79,82,19,96,49,63,100,94,75
34,Female,82,71,24,33,83,46,85,75,89,90
15,Female,2,86,14,44,96,40,41,26,68,70
18,Male,67,1,27,86,3,84,17,58,61,20
33,Female,68,3,94,10,92,46,49,73,96,34
24,Male,70,39,43,63,72,24,83,45,4,62
19,Male,10,30,75,14,23,96,4,78,73,86
18,Male,75,77,83,35,78,72,66,56,65,36
37,Male,64,26,15,63,17,74,27,85,68,74
27,Female,55,77,24,59,82,78,71,60,90,79
38,Male,51,13,4,46,1,47,74,87,19,60
28,Female,76,20,83,40,78,97,1,59,76,77
23,Female,70,40,23,86,70,66,92,79,83,96
40,Male,18,40,78,47,82,2,37,61,83,5
32,Male,88,19,99,45,81,57,73,80,5,39
33,Male,76,19,98,55,83,39,86,76,1,60
29,Female,25,58,99,30,86,79,39,75,93,97
16,Female,9,30,59,39,71,2,44,4,67,89
17,Female,20,6,17,70,88,6,89,74,82,99
16,Female,35,91,38,7,84,97,15,28,88,78
23,Female,72,85,79,57,86,56,62,2,22,96
28,Female,94,52,46,97,76,4,72,42,98,82
26,Male,38,85,70,59,94,82,78,19,81,63
29,Female,92,22,3,20,100,93,7,13,84,89
15,Female,74,4,76,100,86,95,50,37,78,77
38,Male,47,10,28,74,60,94,17,93,47,36
29,Female,21,24,20,35,75,34,39,37,94,72
16,Female,68,66,14,67,93,39,54,97,52,79
21,Male,84,76,78,63,74,75,80,4,87,31
31,Male,11,55,99,50,95,92,100,73,91,12
37,Male,27,78,23,8,93,83,43,10,68,54
19,Male,65,23,48,89,90,95,21,46,65,76
16,Male,77,78,25,13,46,12,71,12,48,52
20,Female,91,90,83,89,74,40,49,80,93,70
39,Male,84,9,23,53,95,97,11,15,9,20
40,Female,38,40,20,67,82,26,100,90,98,54
39,Male,56,32,25,66,71,20,100,2,24,23
22,Male,10,67,80,83,77,74,80,43,17,52
26,Male,96,8,93,25,76,82,95,24,22,79
22,Male,81,46,81,12,100,75,97,87,94,29
34,Male,75,53,71,1,74,99,84,17,30,35
28,Female,68,94,49,5,84,98,45,26,82,70
34,Female,5,32,44,80,77,11,49,83,80,73
23,Male,63,12,37,20,97,96,98,85,33,24
18,Female,100,88,11,2,81,77,20,29,36,95
37,Female,63,36,87,23,82,35,63,100,87,63
20,Male,32,96,74,10,73,87,83,29,1,72
29,Female,16,99,3,88,98,61,63,95,74,84
31,Male,61,40,70,69,78,39,80,28,46,55
24,Female,96,2,70,13,75,59,20,84,92,85
15,Female,15,97,35,62,83,71,42,15,25,97
33,Female,41,69,38,87,95,66,97,92,83,47
17,Female,78,25,46,83,73,6,7,17,67,78
32,Male,96,1,91,92,90,61,76,2,11,24
20,Male,24,28,94,67,98,35,84,89,62,11
15,Male,67,15,90,46,34,31,22,17,42,93
29,Female,41,70,63,2,76,45,16,39,98,85
38,Male,89,75,100,60,82,72,100,24,40,95
22,Female,84,48,14,72,87,4,75,73,54,75
17,Female,46,9,73,75,84,86,27,14,15,94
27,Female,59,1,68,68,99,24,77,96,81,85
27,Male,8,44,88,93,97,72,84,97,44,38
34,Male,83,2,70,66,77,77,79,97,65,91
30,Female,26,89,79,28,91,6,33,88,78,88
35,Male,75,42,82,79,73,2,75,1,65,9
21,Female,100,40,68,35,92,17,24,42,83,78
21,Male,94,93,69,54,78,43,83,76,13,56
39,Female,90,81,47,38,85,17,28,92,80,73
32,Female,13,8,28,73,94,55,69,82,96,3
40,Female,13,94,96,46,96,32,44,76,99,15
22,Male,70,81,56,93,88,49,87,55,9,17
28,Male,10,12,85,63,71,84,88,10,72,85
27,Male,27,82,93,50,81,57,100,71,49,95
16,Male,87,54,74,93,51,13,37,67,74,76
34,Female,1,90,51,50,98,7,54,87,76,52
34,Male,16,20,93,78,94,38,85,38,26,6
38,Female,63,48,80,78,97,84,26,71,74,77
26,Male,9,73,79,17,96,6,93,16,2,86
32,Male,13,99,100,27,100,27,84,9,18,55
38,Male,14,40,1,61,19,16,11,63,11,3
40,Female,14,37,14,46,94,98,3,95,87,39
22,Male,59,86,48,19,96,50,96,22,78,72
18,Male,40,95,11,77,20,26,85,83,70,57
31,Male,25,40,78,3,84,23,81,34,40,22
26,Male,43,11,79,10,84,95,82,56,88,44
18,Male,13,51,95,99,88,62,42,34,55,54
39,Female,8,95,34,5,98,9,74,74,79,71
32,Male,30,91,98,90,80,68,85,85,53,94
29,Male,57,97,93,46,86,59,72,96,76,51
19,Female,78,37,2,21,97,42,71,29,13,72
37,Male,75,9,22,87,37,48,44,57,90,14
31,Female,59,44,97,62,78,90,26,72,88,2
31,Female,18,89,29,9,96,50,47,94,90,14
35,Female,27,54,32,54,93,61,56,87,84,70
40,Female,65,13,62,8,79,34,50,90,85,76
38,Female,56,17,21,78,73,26,18,97,95,66
32,Female,5,75,98,32,99,97,14,94,73,8
25,Male,91,26,94,59,97,85,93,67,89,37
15,Male,30,27,14,1,84,33,37,10,6,16
28,Female,83,11,88,15,78,79,93,29,95,100
32,Male,42,54,89,6,82,77,87,68,1,94
35,Male,61,32,79,26,91,25,99,4,40,39
28,Male,90,27,76,49,91,51,71,68,63,50
19,Female,86,43,9,81,77,2,13,95,95,90
21,Male,89,11,74,49,78,28,76,25,27,56
28,Female,10,30,96,99,76,40,35,62,71,100
15,Male,26,37,20,23,75,68,23,17,92,34
38,Male,49,41,32,28,45,30,82,53,87,2
17,Male,4,22,51,39,57,54,5,100,55,96
33,Female,94,80,73,46,79,66,72,96,72,48
15,Male,86,24,20,29,71,82,86,100,87,70
24,Male,9,27,20,4,84,85,79,37,61,85
34,Male,61,65,82,20,78,60,77,84,93,94
17,Female,12,49,16,59,88,14,77,2,37,78
29,Male,57,36,86,22,90,29,84,93,38,58
22,Male,58,71,73,42,97,88,80,5,99,48
28,Male,33,2,99,50,76,57,92,81,76,18
21,Male,68,59,76,84,92,6,71,52,40,99
39,Male,10,28,2,85,14,18,45,34,47,89
15,Male,84,81,79,27,63,47,19,74,62,32
24,Male,40,80,47,23,80,85,94,17,62,91
26,Male,39,80,95,56,71,41,90,41,16,10
22,Male,24,30,35,65,80,100,73,87,43,46
24,Male,67,6,17,39,89,11,89,39,51,94
34,Male,28,99,90,91,96,71,94,85,66,48
36,Male,45,28,38,84,53,85,82,98,96,62
35,Female,58,43,72,84,85,83,24,92,76,14
19,Male,9,21,76,96,72,66,86,81,39,69
25,Male,58,61,1,29,72,17,90,40,6,2
38,Male,27,57,43,35,23,11,52,52,72,91
33,Male,49,78,91,47,78,93,81,22,88,36
28,Female,83,58,37,60,82,82,27,74,75,77
24,Male,9,12,40,36,98,51,85,28,89,41
30,Female,59,65,32,4,79,30,35,95,78,82
31,Male,76,33,84,70,100,6,83,19,80,2
29,Female,47,49,99,19,80,70,71,28,72,92
32,Female,91,32,75,24,85,69,91,72,79,46
29,Female,61,80,65,59,71,49,74,59,94,82
19,Female,93,9,54,30,95,27,36,22,10,86
17,Female,18,93,9,26,90,98,78,8,81,84
39,Female,16,49,87,39,97,58,34,97,98,61
19,Male,71,27,28,56,55,57,83,27,60,9
27,Male,90,26,81,74,100,16,75,79,99,31
33,Male,4,22,91,21,74,3,79,87,36,46
33,Male,65,85,92,83,73,96,76,59,21,67
27,Female,42,47,35,21,90,38,29,19,91,89
26,Female,85,27,14,2,94,9,81,48,86,97
22,Female,100,85,95,97,89,19,21,100,1,80
18,Male,48,66,21,91,71,12,37,94,22,93
22,Male,10,86,59,32,97,58,95,87,31,80
28,Female,59,82,53,26,75,96,23,4,96,96
33,Male,32,8,76,60,90,71,73,17,1,90
33,Female,60,79,21,75,80,24,19,82,97,64
28,Male,88,48,70,34,94,11,80,77,5,90
32,Female,42,94,51,43,77,31,49,83,86,56
30,Male,81,15,83,63,92,81,92,65,34,82
33,Female,83,49,39,74,98,60,53,71,81,14
15,Female,46,72,42,9,96,66,99,86,80,96
31,Female,80,22,79,96,92,30,45,90,95,98
22,Female,87,45,24,79,74,71,90,1,52,95
19,Male,47,70,59,76,9,91,63,30,28,91
32,Male,16,92,88,34,100,31,92,21,84,65
36,Male,85,31,27,53,96,86,84,9,33,13
26,Male,74,36,98,59,86,88,79,89,52,82
25,Female,89,31,32,5,96,19,54,83,95,98
16,Female,41,98,36,51,93,42,52,55,26,96
40,Female,27,87,23,89,100,16,79,74,83,27
22,Female,71,42,57,80,72,35,29,75,80,89
17,Female,20,24,44,100,71,66,66,60,6,76
15,Female,71,14,91,70,95,82,70,69,17,82
30,Male,2,16,98,59,72,26,79,32,89,78
25,Male,18,55,78,48,76,47,73,13,42,83
22,Female,75,1,43,29,100,31,13,11,14,79
37,Male,1,22,17,72,83,92,9,15,63,91
35,Male,42,31,89,8,77,44,74,51,73,62
39,Male,83,20,28,53,80,89,78,49,53,58
33,Female,62,1,29,17,96,93,13,91,81,78
40,Female,13,97,36,83,83,63,47,98,94,65
18,Male,6,89,89,42,5,74,44,44,37,39
40,Female,27,67,34,39,75,55,3,84,78,64
19,Female,85,40,55,47,85,69,9,47,74,71
26,Female,52,35,10,98,79,36,30,8,96,87
30,Male,59,28,98,63,99,41,93,46,39,68
28,Male,12,78,91,26,77,49,95,49,66,7
34,Male,22,42,80,58,72,49,79,8,45,70
34,Female,8,85,57,85,90,41,25,82,70,10
24,Male,29,4,91,17,74,79,75,15,3,8
40,Male,42,6,70,59,60,61,55,64,32,34
34,Female,76,38,15,2,76,47,17,72,95,36
36,Male,77,3,80,54,89,82,95,6,27,13
39,Female,66,61,90,89,72,66,3,82,95,65
22,Female,99,28,97,59,95,32,52,30,54,91
36,Female,13,82,68,74,96,53,4,94,93,99
37,Female,55,97,29,65,78,38,100,87,99,25
22,Male,82,33,44,54,97,40,74,67,4,68
30,Male,10,68,71,97,79,22,76,44,17,50
35,Female,73,29,36,100,80,52,10,83,77,90
39,Male,84,49,60,10,73,90,38,45,31,97
21,Female,79,86,1,78,88,54,79,57,60,88
37,Female,98,77,38,66,76,20,19,71,99,22
39,Male,96,26,27,58,2,95,99,21,49,39
33,Female,48,13,39,44,70,60,64,70,87,20
35,Female,40,27,32,99,70,18,87,70,92,14
28,Female,4,61,54,79,78,42,4,20,98,70
28,Female,96,90,54,10,84,87,20,7,86,87
16,Male,87,16,68,88,72,22,49,87,47,84
37,Female,68,15,30,51,91,44,41,85,77,37
35,Male,52,99,91,90,98,1,87,65,9,48
25,Male,89,89,29,58,84,59,76,2,33,15
20,Male,54,15,87,68,83,14,70,10,17,55
40,Female,62,21,91,73,83,8,41,94,91,9
39,Male,51,67,84,96,30,92,60,91,98,38
22,Female,91,57,31,81,89,27,10,35,91,75
30,Female,67,22,16,19,82,94,10,85,77,99
36,Male,83,2,46,64,31,28,12,21,47,75
16,Female,30,71,23,35,77,18,8,73,40,91
23,Male,65,9,58,82,90,30,95,90,75,12
27,Male,6,93,85,64,90,55,80,50,43,31
21,Female,90,52,51,88,99,4,3,72,3,96
37,Male,91,6,85,48,7,100,25,18,39,32
40,Male,54,66,28,23,22,66,24,81,69,22
23,Male,49,24,64,97,78,78,95,71,99,77
16,Male,44,72,72,9,78,25,96,76,7,3
17,Female,73,80,26,31,99,89,85,89,17,79
25,Female,85,72,66,49,99,73,1,49,82,77
23,Female,91,70,14,93,87,28,40,89,57,72
29,Female,26,10,75,39,82,59,8,10,82,78
30,Male,1,25,99,88,84,38,84,83,29,15
38,Male,25,45,42,72,30,84,72,90,95,18
39,Male,1,98,58,36,69,60,27,59,14,78
23,Female,82,84,97,23,76,78,93,50,81,91
33,Female,71,45,85,5,87,66,42,91,89,75
21,Male,95,32,5,45,83,10,87,90,42,7
21,Male,59,1,14,79,89,64,100,94,53,50
23,Female,84,84,76,43,96,15,59,65,3,70
25,Female,89,66,68,31,89,89,81,93,73,94
29,Male,77,5,87,93,82,8,74,23,4,75
40,Male,63,84,83,45,89,30,21,76,83,16
23,Male,83,10,59,62,91,55,77,74,33,69
23,Female,84,76,49,15,95,76,60,97,29,70
24,Female,71,14,69,52,91,37,75,39,75,73
20,Female,91,88,29,22,78,31,29,39,73,79
27,Female,28,38,83,11,97,1,73,91,72,76
19,Female,70,99,51,54,99,74,81,50,70,95
17,Male,90,12,21,98,69,85,36,47,45,90
16,Male,10,56,14,47,98,26,92,42,35,91
19,Female,77,36,7,9,83,81,95,52,15,98
19,Female,79,70,52,39,84,61,36,79,16,70
28,Male,39,98,88,48,94,91,76,43,70,21
25,Female,100,51,1,38,100,59,98,39,86,86
20,Male,18,45,11,17,74,45,70,76,4,57
32,Female,96,6,65,80,97,43,45,77,73,25
30,Male,49,3,75,81,95,4,86,18,12,18
33,Male,20,26,76,21,79,13,93,12,77,21
21,Female,83,4,17,65,91,62,7,95,29,74
18,Male,58,79,69,7,28,49,79,17,33,71
29,Male,61,64,77,11,85,4,98,39,28,76
35,Female,41,99,38,92,94,7,33,84,84,36
23,Male,68,9,50,16,77,20,70,72,81,46
30,Female,14,57,76,68,95,55,89,96,91,84
40,Female,13,59,68,17,84,4,64,96,93,45
17,Female,67,6,95,6,85,57,78,51,37,82
40,Male,76,100,36,20,85,73,64,86,59,20
38,Female,100,59,43,69,89,46,27,88,71,33
